UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
BA,29.0,2708.0,Barra,53528.0
BA,29.0,2807.0,Barra da Estiva,27582.0
BA,29.0,2906.0,Barra do Choça,38481.0
BA,29.0,3003.0,Barra do Mendes,14345.0
BA,29.0,3102.0,Barra do Rocha,5920.0
BA,29.0,3201.0,Barreiras,170667.0
BA,29.0,3235.0,Barro Alto,13911.0
BA,29.0,3276.0,Barrocas,15743.0
BA,29.0,3300.0,Barro Preto,5966.0
BA,29.0,3409.0,Belmonte,20567.0
BA,29.0,3508.0,Belo Campo,19042.0
BA,29.0,3607.0,Biritinga,15606.0
BA,29.0,3706.0,Boa Nova,14052.0
BA,29.0,3805.0,Boa Vista do Tupim,17307.0
BA,29.0,3904.0,Bom Jesus da Lapa,68704.0
BA,29.0,3953.0,Bom Jesus da Serra,10028.0
BA,29.0,4001.0,Boninal,14104.0
BA,29.0,4050.0,Bonito,16393.0
BA,29.0,4100.0,Boquira,19829.0
BA,29.0,4209.0,Botuporã,11411.0
BA,29.0,4308.0,Brejões,13272.0
BA,29.0,4407.0,Brejolândia,9377.0
BA,29.0,4506.0,Brotas de Macaúbas,12169.0
BA,29.0,4605.0,Brumado,74095.0
BA,29.0,4704.0,Buerarema,15056.0
BA,29.0,4753.0,Buritirama,20212.0
BA,29.0,4803.0,Caatiba,6224.0
BA,29.0,4852.0,Cabaceiras do Paraguaçu,17039.0
BA,29.0,4902.0,Cachoeira,30550.0
BA,29.0,5008.0,Caculé,23246.0
BA,29.0,5107.0,Caém,10729.0
BA,29.0,5156.0,Caetanos,11500.0
BA,29.0,5206.0,Caetité,54572.0
BA,29.0,5305.0,Cafarnaum,18039.0
BA,29.0,5404.0,Cairu,18486.0
BA,29.0,5503.0,Caldeirão Grande,13566.0
BA,29.0,5602.0,Camacan,22756.0
BA,29.0,5701.0,Camaçari,319394.0
BA,29.0,5800.0,Camamu,31775.0
BA,29.0,5909.0,Campo Alegre de Lourdes,32377.0
BA,29.0,6006.0,Campo Formoso,74894.0
BA,29.0,6105.0,Canápolis,10612.0
BA,29.0,6204.0,Canarana,24989.0
BA,29.0,6303.0,Canavieiras,34343.0
BA,29.0,6402.0,Candeal,7969.0
BA,29.0,6501.0,Candeias,75083.0
BA,29.0,6600.0,Candiba,13425.0
BA,29.0,6709.0,Cândido Sales,26465.0
BA,29.0,6808.0,Cansanção,39556.0
BA,29.0,6824.0,Canudos,16662.0
BA,29.0,6857.0,Capela do Alto Alegre,11055.0
BA,29.0,6873.0,Capim Grosso,35228.0
BA,29.0,6899.0,Caraíbas,10260.0
BA,29.0,6907.0,Caravelas,21229.0
BA,29.0,7004.0,Cardeal da Silva,8634.0
BA,29.0,7103.0,Carinhanha,30375.0
BA,29.0,7202.0,Casa Nova,75815.0
BA,29.0,7301.0,Castro Alves,25471.0
BA,29.0,7400.0,Catolândia,3560.0
BA,29.0,7509.0,Catu,50153.0
BA,29.0,7558.0,Caturama,9115.0
BA,29.0,7608.0,Central,16849.0
BA,29.0,7707.0,Chorrochó,10929.0
BA,29.0,7806.0,Cícero Dantas,32268.0
BA,29.0,7905.0,Cipó,17836.0
BA,29.0,8002.0,Coaraci,17663.0
BA,29.0,8101.0,Cocos,19817.0
BA,29.0,8200.0,Conceição da Feira,21499.0
BA,29.0,8309.0,Conceição do Almeida,16184.0
BA,29.0,8408.0,Conceição do Coité,71316.0
BA,29.0,8507.0,Conceição do Jacuípe,37409.0
BA,29.0,8606.0,Conde,24434.0
BA,29.0,8705.0,Condeúba,17571.0
BA,29.0,8804.0,Contendas do Sincorá,4490.0
BA,29.0,8903.0,Coração de Maria,28258.0
BA,29.0,9000.0,Cordeiros,7763.0
BA,29.0,9109.0,Coribe,14464.0
BA,29.0,9208.0,Coronel João Sá,17593.0
BA,29.0,9307.0,Correntina,34179.0
BA,29.0,9406.0,Cotegipe,13472.0
BA,29.0,9505.0,Cravolândia,4514.0
BA,29.0,9604.0,Crisópolis,20343.0
BA,29.0,9703.0,Cristópolis,14514.0
BA,29.0,9802.0,Cruz das Almas,63203.0
BA,29.0,9901.0,Curaçá,36021.0
BA,29.0,10008.0,Dário Meira,11094.0
BA,29.0,10057.0,Dias d'Ávila,75053.0
BA,29.0,10107.0,Dom Basílio,12309.0
BA,29.0,10206.0,Dom Macedo Costa,4588.0
BA,29.0,10305.0,Elísio Medrado,8066.0
BA,29.0,10404.0,Encruzilhada,19535.0
BA,29.0,10503.0,Entre Rios,39902.0
BA,29.0,10602.0,Esplanada,34146.0
BA,29.0,10701.0,Euclides da Cunha,64547.0
BA,29.0,10727.0,Eunápolis,120515.0
BA,29.0,10750.0,Fátima,18469.0
BA,29.0,10776.0,Feira da Mata,5825.0
BA,29.0,10800.0,Feira de Santana,657948.0
BA,29.0,10859.0,Filadélfia,18573.0
BA,29.0,10909.0,Firmino Alves,5006.0
BA,29.0,11006.0,Floresta Azul,11442.0
BA,29.0,11105.0,Formosa do Rio Preto,27421.0
BA,29.0,11204.0,Gandu,33938.0
BA,29.0,11253.0,Gavião,4493.0
BA,29.0,11303.0,Gentio do Ouro,11263.0
BA,29.0,11402.0,Glória,16072.0
BA,29.0,11501.0,Gongogi,5567.0
BA,29.0,11600.0,Governador Mangabeira,21314.0
BA,29.0,11659.0,Guajeru,8225.0
BA,29.0,11709.0,Guanambi,93065.0
BA,29.0,11808.0,Guaratinga,19490.0
BA,29.0,11857.0,Heliópolis,13074.0
BA,29.0,11907.0,Iaçu,25333.0
BA,29.0,12004.0,Ibiassucê,10754.0
BA,29.0,12103.0,Ibicaraí,22200.0
BA,29.0,12202.0,Ibicoara,21690.0
BA,29.0,12301.0,Ibicuí,14306.0
BA,29.0,12400.0,Ibipeba,17128.0
BA,29.0,12509.0,Ibipitanga,14316.0
BA,29.0,12608.0,Ibiquera,3837.0
BA,29.0,12707.0,Ibirapitanga,26794.0
BA,29.0,12806.0,Ibirapuã,9259.0
BA,29.0,12905.0,Ibirataia,19375.0
BA,29.0,13002.0,Ibitiara,15062.0
BA,29.0,13101.0,Ibititá,17509.0
BA,29.0,13200.0,Ibotirama,27670.0
BA,29.0,13309.0,Ichu,6415.0
BA,29.0,13408.0,Igaporã,16047.0
BA,29.0,13457.0,Igrapiúna,13528.0
BA,29.0,13507.0,Iguaí,21897.0
BA,29.0,13606.0,Ilhéus,189028.0
BA,29.0,13705.0,Inhambupe,35397.0
BA,29.0,13804.0,Ipecaetá,14064.0
BA,29.0,13903.0,Ipiaú,42507.0
BA,29.0,14000.0,Ipirá,59264.0
BA,29.0,14109.0,Ipupiara,10318.0
BA,29.0,14208.0,Irajuba,6255.0
BA,29.0,14307.0,Iramaia,11060.0
BA,29.0,14406.0,Iraquara,24759.0
BA,29.0,14505.0,Irará,29509.0
BA,29.0,14604.0,Irecê,78425.0
BA,29.0,14653.0,Itabela,29563.0
BA,29.0,14703.0,Itaberaba,68244.0
BA,29.0,14802.0,Itabuna,196676.0
BA,29.0,14901.0,Itacaré,29337.0
BA,29.0,15007.0,Itaeté,13822.0
BA,29.0,15106.0,Itagi,14314.0
BA,29.0,15205.0,Itagibá,15792.0
BA,29.0,15304.0,Itagimirim,6512.0
BA,29.0,15353.0,Itaguaçu da Bahia,12683.0
BA,29.0,15403.0,Itaju do Colônia,6157.0
BA,29.0,15502.0,Itajuípe,19249.0
BA,29.0,15601.0,Itamaraju,62065.0
BA,29.0,15700.0,Itamari,7219.0
BA,29.0,15809.0,Itambé,25108.0
BA,29.0,15908.0,Itanagra,6087.0
BA,29.0,16005.0,Itanhém,18258.0
BA,29.0,16104.0,Itaparica,20369.0
BA,29.0,16203.0,Itapé,10658.0
BA,29.0,16302.0,Itapebi,9501.0
BA,29.0,16401.0,Itapetinga,68735.0
BA,29.0,16500.0,Itapicuru,33254.0
BA,29.0,16609.0,Itapitanga,10630.0
BA,29.0,16708.0,Itaquara,8448.0
BA,29.0,16807.0,Itarantim,17517.0
BA,29.0,16856.0,Itatim,16375.0
BA,29.0,16906.0,Itiruçu,11261.0
BA,29.0,17003.0,Itiúba,35491.0
BA,29.0,17102.0,Itororó,16945.0
BA,29.0,17201.0,Ituaçu,18493.0
BA,29.0,17300.0,Ituberá,22299.0
BA,29.0,17334.0,Iuiu,11532.0
BA,29.0,17359.0,Jaborandi,9592.0
BA,29.0,17409.0,Jacaraci,14901.0
BA,29.0,17508.0,Jacobina,86649.0
BA,29.0,17607.0,Jaguaquara,47738.0
BA,29.0,17706.0,Jaguarari,34440.0
BA,29.0,17805.0,Jaguaripe,18300.0
BA,29.0,17904.0,Jandaíra,9535.0
BA,29.0,18001.0,Jequié,168733.0
BA,29.0,18100.0,Jeremoabo,39501.0
BA,29.0,18209.0,Jiquiriçá,14066.0
BA,29.0,18308.0,Jitaúna,14815.0
BA,29.0,18357.0,João Dourado,25799.0
BA,29.0,18407.0,Juazeiro,254481.0
BA,29.0,18456.0,Jucuruçu,9944.0
BA,29.0,18506.0,Jussara,16956.0
BA,29.0,18555.0,Jussari,6059.0
BA,29.0,18605.0,Jussiape,7585.0
BA,29.0,18704.0,Lafaiete Coutinho,4221.0
BA,29.0,18753.0,Lagoa Real,14546.0
BA,29.0,18803.0,Laje,21704.0
BA,29.0,18902.0,Lajedão,3986.0
BA,29.0,19009.0,Lajedinho,3621.0
BA,29.0,19058.0,Lajedo do Tabocal,7702.0
BA,29.0,19108.0,Lamarão,9305.0
BA,29.0,19157.0,Lapão,26998.0
BA,29.0,19207.0,Lauro de Freitas,217960.0
BA,29.0,19306.0,Lençóis,11170.0
BA,29.0,19405.0,Licínio de Almeida,12208.0
BA,29.0,19504.0,Livramento de Nossa Senhora,46249.0
BA,29.0,19553.0,Luís Eduardo Magalhães,116662.0
BA,29.0,19603.0,Macajuba,10758.0
BA,29.0,19702.0,Macarani,22596.0
BA,29.0,19801.0,Macaúbas,43725.0
BA,29.0,19900.0,Macururé,7455.0
BA,29.0,19926.0,Madre de Deus,19173.0
BA,29.0,19959.0,Maetinga,7212.0
BA,29.0,20007.0,Maiquinique,9011.0
BA,29.0,20106.0,Mairi,18161.0
BA,29.0,20205.0,Malhada,15834.0
BA,29.0,20304.0,Malhada de Pedras,8972.0
BA,29.0,20403.0,Manoel Vitorino,14295.0
BA,29.0,20452.0,Mansidão,14484.0
BA,29.0,20502.0,Maracás,29197.0
BA,29.0,20601.0,Maragogipe,37225.0
BA,29.0,20700.0,Maraú,25626.0
BA,29.0,20809.0,Marcionílio Souza,9507.0
BA,29.0,20908.0,Mascote,13941.0
BA,29.0,21005.0,Mata de São João,44839.0
BA,29.0,21054.0,Matina,10629.0
BA,29.0,21104.0,Medeiros Neto,22925.0
BA,29.0,21203.0,Miguel Calmon,25317.0
BA,29.0,21302.0,Milagres,11434.0
BA,29.0,21401.0,Mirangaba,16185.0
BA,29.0,21450.0,Mirante,10523.0
BA,29.0,21500.0,Monte Santo,49823.0
BA,29.0,21609.0,Morpará,8232.0
BA,29.0,21708.0,Morro do Chapéu,35224.0
BA,29.0,21807.0,Mortugaba,11487.0
BA,29.0,21906.0,Mucugê,12650.0
BA,29.0,22003.0,Mucuri,40005.0
BA,29.0,22052.0,Mulungu do Morro,13625.0
BA,29.0,22102.0,Mundo Novo,17417.0
BA,29.0,22201.0,Muniz Ferreira,7443.0
BA,29.0,22250.0,Muquém do São Francisco,10796.0
BA,29.0,22300.0,Muritiba,30146.0
BA,29.0,22409.0,Mutuípe,20612.0
BA,29.0,22508.0,Nazaré,28403.0
BA,29.0,22607.0,Nilo Peçanha,12418.0
BA,29.0,22656.0,Nordestina,19500.0
BA,29.0,22706.0,Nova Canaã,14035.0
BA,29.0,22730.0,Nova Fátima,8264.0
BA,29.0,22755.0,Nova Ibiá,6701.0
BA,29.0,22805.0,Nova Itarana,8059.0
BA,29.0,22854.0,Nova Redenção,7708.0
BA,29.0,22904.0,Nova Soure,24906.0
BA,29.0,23001.0,Nova Viçosa,41551.0
BA,29.0,23035.0,Novo Horizonte,11565.0
BA,29.0,23050.0,Novo Triunfo,11197.0
BA,29.0,23100.0,Olindina,23085.0
BA,29.0,23209.0,Oliveira dos Brejinhos,21334.0
BA,29.0,23308.0,Ouriçangas,7939.0
BA,29.0,23357.0,Ourolândia,20037.0
BA,29.0,23407.0,Palmas de Monte Alto,20677.0
BA,29.0,23506.0,Palmeiras,10819.0
BA,29.0,23605.0,Paramirim,21009.0
BA,29.0,23704.0,Paratinga,30671.0
BA,29.0,23803.0,Paripiranga,27866.0
BA,29.0,23902.0,Pau Brasil,9584.0
BA,29.0,24009.0,Paulo Afonso,119128.0
BA,29.0,24058.0,Pé de Serra,13675.0
BA,29.0,24108.0,Pedrão,6415.0
BA,29.0,24207.0,Pedro Alexandre,14288.0
BA,29.0,24306.0,Piatã,20859.0
BA,29.0,24405.0,Pilão Arcado,37272.0
BA,29.0,24504.0,Pindaí,15146.0
BA,29.0,24603.0,Pindobaçu,19625.0
BA,29.0,24652.0,Pintadas,10656.0
BA,29.0,24678.0,Piraí do Norte,11429.0
BA,29.0,24702.0,Piripá,9255.0
BA,29.0,24801.0,Piritiba,17838.0
BA,29.0,24900.0,Planaltino,8254.0
BA,29.0,25006.0,Planalto,24036.0
BA,29.0,25105.0,Poções,50642.0
BA,29.0,25204.0,Pojuca,33608.0
BA,29.0,25253.0,Ponto Novo,18670.0
BA,29.0,25303.0,Porto Seguro,181007.0
BA,29.0,25402.0,Potiraguá,10636.0
BA,29.0,25501.0,Prado,37241.0
BA,29.0,25600.0,Presidente Dutra,15650.0
BA,29.0,25709.0,Presidente Jânio Quadros,12986.0
BA,29.0,25758.0,Presidente Tancredo Neves,29343.0
BA,29.0,25808.0,Queimadas,27362.0
BA,29.0,25907.0,Quijingue,26457.0
BA,29.0,25931.0,Quixabeira,9815.0
BA,29.0,25956.0,Rafael Jambeiro,20146.0
BA,29.0,26004.0,Remanso,42746.0
BA,29.0,26103.0,Retirolândia,14147.0
BA,29.0,26202.0,Riachão das Neves,22323.0
BA,29.0,26301.0,Riachão do Jacuípe,35118.0
BA,29.0,26400.0,Riacho de Santana,32103.0
BA,29.0,26509.0,Ribeira do Amparo,14525.0
BA,29.0,26608.0,Ribeira do Pombal,56170.0
BA,29.0,26657.0,Ribeirão do Largo,10039.0
BA,29.0,26707.0,Rio de Contas,13627.0
BA,29.0,26806.0,Rio do Antônio,13520.0
BA,29.0,26905.0,Rio do Pires,10801.0
BA,29.0,27002.0,Rio Real,36997.0
BA,29.0,27101.0,Rodelas,10801.0
BA,29.0,27200.0,Ruy Barbosa,29606.0
BA,29.0,27309.0,Salinas da Margarida,15568.0
BA,29.0,27408.0,Salvador,2568928.0
BA,29.0,27507.0,Santa Bárbara,21723.0
BA,29.0,27606.0,Santa Brígida,15421.0
BA,29.0,27705.0,Santa Cruz Cabrália,30862.0
BA,29.0,27804.0,Santa Cruz da Vitória,4721.0
BA,29.0,27903.0,Santa Inês,10628.0
BA,29.0,28000.0,Santaluz,39922.0
BA,29.0,28059.0,Santa Luzia,14377.0
BA,29.0,28109.0,Santa Maria da Vitória,40467.0
BA,29.0,28208.0,Santana,25520.0
BA,29.0,28307.0,Santanópolis,9023.0
BA,29.0,28406.0,Santa Rita de Cássia,28826.0
BA,29.0,28505.0,Santa Terezinha,10847.0
BA,29.0,28604.0,Santo Amaro,58413.0
BA,29.0,28703.0,Santo Antônio de Jesus,109267.0
BA,29.0,28802.0,Santo Estêvão,54940.0
BA,29.0,28901.0,São Desidério,34783.0
BA,29.0,28950.0,São Domingos,8693.0
BA,29.0,29008.0,São Félix,11198.0
BA,29.0,29057.0,São Félix do Coribe,15740.0
BA,29.0,29107.0,São Felipe,20918.0
BA,29.0,29206.0,São Francisco do Conde,40932.0
BA,29.0,29255.0,São Gabriel,19210.0
BA,29.0,29305.0,São Gonçalo dos Campos,41909.0
BA,29.0,29354.0,São José da Vitória,5451.0
BA,29.0,29370.0,São José do Jacuípe,10556.0
BA,29.0,29404.0,São Miguel das Matas,10634.0
BA,29.0,29503.0,São Sebastião do Passé,42936.0
BA,29.0,29602.0,Sapeaçu,18609.0
BA,29.0,29701.0,Sátiro Dias,16485.0
BA,29.0,29750.0,Saubara,11842.0
BA,29.0,29800.0,Saúde,10715.0
BA,29.0,29909.0,Seabra,48530.0
BA,29.0,30006.0,Sebastião Laranjeiras,9610.0
BA,29.0,30105.0,Senhor do Bonfim,77976.0
BA,29.0,30154.0,Serra do Ramalho,36119.0
BA,29.0,30204.0,Sento Sé,40147.0
BA,29.0,30303.0,Serra Dourada,17580.0
BA,29.0,30402.0,Serra Preta,18685.0
BA,29.0,30501.0,Serrinha,84428.0
BA,29.0,30600.0,Serrolândia,13831.0
BA,29.0,30709.0,Simões Filho,120394.0
BA,29.0,30758.0,Sítio do Mato,13935.0
BA,29.0,30766.0,Sítio do Quinto,14359.0
BA,29.0,30774.0,Sobradinho,26959.0
BA,29.0,30808.0,Souto Soares,17674.0
BA,29.0,30907.0,Tabocas do Brejo Velho,12368.0
BA,29.0,31004.0,Tanhaçu,21741.0
BA,29.0,31053.0,Tanque Novo,17770.0
BA,29.0,31103.0,Tanquinho,7983.0
BA,29.0,31202.0,Taperoá,18571.0
BA,29.0,31301.0,Tapiramutá,16253.0
BA,29.0,31350.0,Teixeira de Freitas,153332.0
BA,29.0,31400.0,Teodoro Sampaio,7301.0
BA,29.0,31509.0,Teofilândia,21827.0
BA,29.0,31608.0,Teolândia,15919.0
BA,29.0,31707.0,Terra Nova,11035.0
BA,29.0,31806.0,Tremedal,16691.0
BA,29.0,31905.0,Tucano,50959.0
BA,29.0,32002.0,Uauá,25441.0
BA,29.0,32101.0,Ubaíra,19162.0
BA,29.0,32200.0,Ubaitaba,17967.0
BA,29.0,32309.0,Ubatã,16097.0
BA,29.0,32408.0,Uibaí,13880.0
BA,29.0,32457.0,Umburanas,13888.0
BA,29.0,32507.0,Una,18403.0
BA,29.0,32606.0,Urandi,15794.0
BA,29.0,32705.0,Uruçuca,22130.0
BA,29.0,32804.0,Utinga,16691.0
BA,29.0,32903.0,Valença,90028.0
BA,29.0,33000.0,Valente,25126.0
BA,29.0,33059.0,Várzea da Roça,14279.0
BA,29.0,33109.0,Várzea do Poço,8344.0
BA,29.0,33158.0,Várzea Nova,13847.0
BA,29.0,33174.0,Varzedo,10296.0
BA,29.0,33208.0,Vera Cruz,44978.0
BA,29.0,33257.0,Vereda,6171.0
BA,29.0,33307.0,Vitória da Conquista,394024.0
BA,29.0,33406.0,Wagner,9847.0
BA,29.0,33455.0,Wanderley,13436.0
BA,29.0,33505.0,Wenceslau Guimarães,25430.0
BA,29.0,33604.0,Xique-Xique,46979.0
MG,31.0,104.0,Abadia dos Dourados,6365.0
MG,31.0,203.0,Abaeté,23161.0
MG,31.0,302.0,Abre Campo,14312.0
MG,31.0,401.0,Acaiaca,3997.0
MG,31.0,500.0,Açucena,8995.0
MG,31.0,609.0,Água Boa,12545.0
MG,31.0,708.0,Água Comprida,2165.0
MG,31.0,807.0,Aguanil,4490.0
MG,31.0,906.0,Águas Formosas,18841.0
MG,31.0,1003.0,Águas Vermelhas,14486.0
MG,31.0,1102.0,Aimorés,26165.0
MG,31.0,1201.0,Aiuruoca,6382.0
MG,31.0,1300.0,Alagoa,2816.0
MG,31.0,1409.0,Albertina,3023.0
MG,31.0,1508.0,Além Paraíba,31333.0
MG,31.0,1607.0,Alfenas,81950.0
MG,31.0,1631.0,Alfredo Vasconcelos,7184.0
MG,31.0,1706.0,Almenara,41894.0
MG,31.0,1805.0,Alpercata,7029.0
MG,31.0,1904.0,Alpinópolis,18672.0
MG,31.0,2001.0,Alterosa,14253.0
MG,31.0,2050.0,Alto Caparaó,5982.0
MG,31.0,2100.0,Alto Rio Doce,10994.0
MG,31.0,2209.0,Alvarenga,4012.0
MG,31.0,2308.0,Alvinópolis,15360.0
MG,31.0,2407.0,Alvorada de Minas,4322.0
MG,31.0,2506.0,Amparo do Serra,4595.0
MG,31.0,2605.0,Andradas,42282.0
MG,31.0,2704.0,Cachoeira de Pajeú,9333.0
MG,31.0,2803.0,Andrelândia,12169.0
MG,31.0,2852.0,Angelândia,7860.0
MG,31.0,2902.0,Antônio Carlos,11345.0
MG,31.0,3009.0,Antônio Dias,9388.0
MG,31.0,3108.0,Antônio Prado de Minas,1558.0
MG,31.0,3207.0,Araçaí,2224.0
MG,31.0,3306.0,Aracitaba,2095.0
MG,31.0,3405.0,Araçuaí,35250.0
MG,31.0,3504.0,Araguari,122874.0
MG,31.0,3603.0,Arantina,2991.0
MG,31.0,3702.0,Araponga,8218.0
MG,31.0,3751.0,Araporã,8935.0
MG,31.0,3801.0,Arapuá,2674.0
MG,31.0,3900.0,Araújos,9556.0
MG,31.0,4007.0,Araxá,117677.0
MG,31.0,4106.0,Arceburgo,9348.0
MG,31.0,4205.0,Arcos,43348.0
MG,31.0,4304.0,Areado,14212.0
MG,31.0,4403.0,Argirita,2725.0
MG,31.0,4452.0,Aricanduva,4820.0
MG,31.0,4502.0,Arinos,17598.0
MG,31.0,4601.0,Astolfo Dutra,14565.0
MG,31.0,4700.0,Ataléia,13967.0
MG,31.0,4809.0,Augusto de Lima,4593.0
MG,31.0,4908.0,Baependi,18768.0
MG,31.0,5004.0,Baldim,7614.0
MG,31.0,5103.0,Bambuí,24144.0
MG,31.0,5202.0,Bandeira,4821.0
MG,31.0,5301.0,Bandeira do Sul,6146.0
MG,31.0,5400.0,Barão de Cocais,32095.0
MG,31.0,5509.0,Barão de Monte Alto,4991.0
MG,31.0,5608.0,Barbacena,129630.0
MG,31.0,5707.0,Barra Longa,5740.0
MG,31.0,5905.0,Barroso,20566.0
MG,31.0,6002.0,Bela Vista de Minas,10412.0
MG,31.0,6101.0,Belmiro Braga,3299.0
MG,31.0,6200.0,Belo Horizonte,2416339.0
MG,31.0,6309.0,Belo Oriente,24503.0
MG,31.0,6408.0,Belo Vale,8946.0
MG,31.0,6507.0,Berilo,9769.0
MG,31.0,6606.0,Bertópolis,4546.0
MG,31.0,6655.0,Berizal,4277.0
MG,31.0,6705.0,Betim,429236.0
MG,31.0,6804.0,Bias Fortes,3388.0
MG,31.0,6903.0,Bicas,14331.0
MG,31.0,7000.0,Biquinhas,2409.0
MG,31.0,7109.0,Boa Esperança,41332.0
MG,31.0,7208.0,Bocaina de Minas,5508.0
MG,31.0,7307.0,Bocaiúva,49668.0
MG,31.0,7406.0,Bom Despacho,53995.0
MG,31.0,7505.0,Bom Jardim de Minas,6968.0
MG,31.0,7604.0,Bom Jesus da Penha,4642.0
MG,31.0,7703.0,Bom Jesus do Amparo,5775.0
MG,31.0,7802.0,Bom Jesus do Galho,14756.0
MG,31.0,7901.0,Bom Repouso,13183.0
MG,31.0,8008.0,Bom Sucesso,17510.0
MG,31.0,8107.0,Bonfim,7672.0
MG,31.0,8206.0,Bonfinópolis de Minas,5615.0
MG,31.0,8255.0,Bonito de Minas,10491.0
MG,31.0,8305.0,Borda da Mata,17811.0
MG,31.0,8404.0,Botelhos,15137.0
MG,31.0,8503.0,Botumirim,5841.0
MG,31.0,8552.0,Brasilândia de Minas,15432.0
MG,31.0,8602.0,Brasília de Minas,33188.0
MG,31.0,8701.0,Brás Pires,4314.0
MG,31.0,8800.0,Braúnas,4475.0
MG,31.0,8909.0,Brazópolis,14506.0
MG,31.0,9006.0,Brumadinho,40777.0
MG,31.0,9105.0,Bueno Brandão,11161.0
MG,31.0,9204.0,Buenópolis,9229.0
MG,31.0,9253.0,Bugre,4149.0
MG,31.0,9303.0,Buritis,24693.0
MG,31.0,9402.0,Buritizeiro,24068.0
MG,31.0,9451.0,Cabeceira Grande,6797.0
MG,31.0,9501.0,Cabo Verde,11396.0
MG,31.0,9600.0,Cachoeira da Prata,3781.0
MG,31.0,9709.0,Cachoeira de Minas,12248.0
MG,31.0,9808.0,Cachoeira Dourada,2346.0
MG,31.0,9907.0,Caetanópolis,11832.0
MG,31.0,10004.0,Caeté,39850.0
MG,31.0,10103.0,Caiana,5463.0
MG,31.0,10202.0,Cajuri,4186.0
MG,31.0,10301.0,Caldas,14588.0
MG,31.0,10400.0,Camacho,2867.0
MG,31.0,10509.0,Camanducaia,27551.0
MG,31.0,10608.0,Cambuí,30870.0
MG,31.0,10707.0,Cambuquira,12560.0
MG,31.0,10806.0,Campanário,2917.0
MG,31.0,10905.0,Campanha,16334.0
MG,31.0,11002.0,Campestre,21143.0
MG,31.0,11101.0,Campina Verde,18250.0
MG,31.0,11150.0,Campo Azul,3802.0
MG,31.0,11200.0,Campo Belo,53943.0
MG,31.0,11309.0,Campo do Meio,11624.0
MG,31.0,11408.0,Campo Florido,8838.0
MG,31.0,11507.0,Campos Altos,13136.0
MG,31.0,11606.0,Campos Gerais,26809.0
MG,31.0,11705.0,Canaã,4832.0
MG,31.0,11804.0,Canápolis,10755.0
MG,31.0,11903.0,Cana Verde,5356.0
MG,31.0,12000.0,Candeias,14236.0
MG,31.0,12059.0,Cantagalo,4039.0
MG,31.0,12109.0,Caparaó,5144.0
MG,31.0,12208.0,Capela Nova,4416.0
MG,31.0,12307.0,Capelinha,41536.0
MG,31.0,12406.0,Capetinga,6652.0
MG,31.0,12505.0,Capim Branco,11105.0
MG,31.0,12604.0,Capinópolis,14899.0
MG,31.0,12653.0,Capitão Andrade,4650.0
MG,31.0,12703.0,Capitão Enéas,14401.0
MG,31.0,12802.0,Capitólio,10863.0
MG,31.0,12901.0,Caputira,9128.0
MG,31.0,13008.0,Caraí,19654.0
MG,31.0,13107.0,Caranaíba,2960.0
MG,31.0,13206.0,Carandaí,24368.0
MG,31.0,13305.0,Carangola,32165.0
MG,31.0,13404.0,Caratinga,90687.0
MG,31.0,13503.0,Carbonita,8633.0
MG,31.0,13602.0,Careaçu,7029.0
MG,31.0,13701.0,Carlos Chagas,18852.0
MG,31.0,13800.0,Carmésia,2682.0
MG,31.0,13909.0,Carmo da Cachoeira,11776.0
MG,31.0,14006.0,Carmo da Mata,11279.0
MG,31.0,14105.0,Carmo de Minas,14114.0
MG,31.0,14204.0,Carmo do Cajuru,24376.0
MG,31.0,14303.0,Carmo do Paranaíba,29899.0
MG,31.0,14402.0,Carmo do Rio Claro,21464.0
MG,31.0,14501.0,Carmópolis de Minas,18498.0
MG,31.0,14550.0,Carneirinho,9630.0
MG,31.0,14600.0,Carrancas,4153.0
MG,31.0,14709.0,Carvalhópolis,3417.0
MG,31.0,14808.0,Carvalhos,4507.0
MG,31.0,14907.0,Casa Grande,2260.0
MG,31.0,15003.0,Cascalho Rico,2757.0
MG,31.0,15102.0,Cássia,17495.0
MG,31.0,15201.0,Conceição da Barra de Minas,3596.0
MG,31.0,15300.0,Cataguases,67872.0
MG,31.0,15359.0,Catas Altas,5668.0
MG,31.0,15409.0,Catas Altas da Noruega,3141.0
MG,31.0,15458.0,Catuji,7226.0
MG,31.0,15474.0,Catuti,4805.0
MG,31.0,15508.0,Caxambu,21436.0
MG,31.0,15607.0,Cedro do Abaeté,1091.0
MG,31.0,15706.0,Central de Minas,6243.0
MG,31.0,15805.0,Centralina,10440.0
MG,31.0,15904.0,Chácara,3177.0
MG,31.0,16001.0,Chalé,6261.0
MG,31.0,16100.0,Chapada do Norte,10024.0
MG,31.0,16159.0,Chapada Gaúcha,12810.0
MG,31.0,16209.0,Chiador,2865.0
MG,31.0,16308.0,Cipotânea,5599.0
MG,31.0,16407.0,Claraval,4777.0
MG,31.0,16506.0,Claro dos Poções,7259.0
MG,31.0,16605.0,Cláudio,31665.0
MG,31.0,16704.0,Coimbra,7285.0
MG,31.0,16803.0,Coluna,8251.0
MG,31.0,16902.0,Comendador Gomes,2813.0
MG,31.0,17009.0,Comercinho,6627.0
MG,31.0,17108.0,Conceição da Aparecida,10668.0
